date,tmax,tavg,tmin
2025-01-22,4.0,0.8,-2.0
2025-01-23,6.2,4.5,0.8
2025-01-24,8.3,7.0,4.2
2025-01-25,8.7,5.7,1.6
2025-01-26,5.1,3.0,1.3
2025-01-27,12.0,8.6,4.2
2025-01-28,10.0,7.8,5.6
2025-01-29,8.0,7.0,5.0
2025-01-30,6.0,4.5,1.4
2025-01-31,6.6,1.5,-0.8
2025-02-01,6.2,-0.5,-2.9
2025-02-02,3.6,-2.4,-3.2
2025-02-03,5.0,-1.5,-6.0
2025-02-04,4.0,0.6,-1.9
2025-02-05,8.1,3.6,0.5
2025-02-06,7.0,3.2,0.4
2025-02-07,5.0,2.3,0.1
2025-02-08,6.1,2.7,0.4
2025-02-09,5.9,2.5,0.0
2025-02-10,4.7,1.8,0.1
2025-02-11,2.5,0.6,0.0
2025-02-12,3.3,0.3,0.0
2025-02-13,1.0,-1.8,-5.5
2025-02-14,2.3,0.1,-2.0
2025-02-15,3.3,0.0,-1.7
2025-02-16,2.9,-1.4,-3.4
2025-02-17,2.0,-2.6,-6.0
2025-02-18,1.1,-2.6,-5.5
2025-02-19,4.0,-0.4,-4.0
2025-02-20,9.0,4.0,-2.0
2025-02-21,16.9,12.4,6.7
2025-02-22,13.3,11.0,8.6
2025-02-23,12.8,9.7,5.9
2025-02-24,13.0,11.0,8.6
2025-02-25,12.0,8.9,5.9
2025-02-26,10.4,6.6,5.0
2025-02-27,7.1,4.7,1.4
2025-02-28,6.2,4.0,0.6
2025-03-01,8.7,2.8,0.0
2025-03-02,8.0,1.4,-2.1
2025-03-03,10.0,1.9,-4.0
2025-03-04,11.0,3.0,-4.0
2025-03-05,16.0,6.5,1.0
2025-03-06,16.0,6.4,-2.0
2025-03-07,18.0,8.4,0.0
2025-03-08,17.9,9.2,3.0
2025-03-09,15.8,9.0,3.7
2025-03-10,16.0,6.4,-1.0
2025-03-11,8.0,4.6,1.1
2025-03-12,8.3,3.8,0.0
2025-03-13,8.1,0.9,-2.0
2025-03-22,16.3,13.3,7.5
2025-03-23,17.0,11.3,6.2
2025-03-24,16.0,10.8,5.2
2025-03-25,13.0,8.1,5.0
2025-03-26,11.1,7.1,4.1
2025-03-27,15.0,6.3,-2.0
2025-03-28,17.0,8.0,-1.0
2025-03-29,13.0,8.8,4.6
2025-03-30,12.1,8.6,5.4
2025-03-31,12.0,7.8,4.7
2025-04-01,14.0,6.9,1.8
2025-04-02,16.0,10.5,3.0
2025-04-03,20.0,12.0,5.0
2025-04-04,20.0,11.9,1.0
2025-04-05,13.5,8.4,4.1
2025-04-06,10.4,5.7,1.1
2025-04-07,14.0,5.9,-3.0
2025-04-08,15.0,7.2,-2.0
2025-04-09,12.0,6.8,2.3
2025-04-10,14.4,9.4,6.2
2025-04-11,18.4,11.2,4.1
2025-04-12,21.3,13.3,5.8
2025-04-13,18.5,14.1,11.7
2025-04-14,17.1,11.8,8.0
2025-04-15,23.2,15.0,9.1
2025-04-16,16.4,11.7,11.2
2025-04-23,16.6,11.4,5.0
2025-04-24,12.7,10.5,9.0
2025-04-25,15.8,9.1,5.7
2025-04-26,18.0,11.6,5.2
2025-04-27,18.1,12.6,6.8
2025-04-28,20.0,12.5,2.0
2025-04-29,21.0,13.9,5.0
2025-04-30,23.0,15.4,6.0
2025-05-01,26.2,18.2,10.9
2025-05-02,23.0,16.0,10.0
2025-05-03,18.2,10.7,7.2
2025-05-04,12.6,9.3,7.4
2025-05-05,13.7,8.7,4.5
2025-05-06,14.1,8.8,4.5
2025-05-07,17.0,11.0,6.1
2025-05-08,18.0,11.7,6.0
2025-05-09,19.0,12.4,3.0
2025-05-10,19.3,12.7,6.0
2025-05-11,23.6,16.8,9.7
2025-05-12,20.3,16.2,11.0
2025-05-13,22.0,15.0,8.0
2025-05-14,20.0,13.5,6.0
2025-05-15,18.0,13.3,9.0
2025-05-16,18.0,11.5,6.0
2025-05-17,18.3,12.9,7.1
2025-05-18,17.7,13.1,7.4
2025-05-19,22.0,14.2,6.0
2025-05-20,24.0,15.5,6.0
2025-05-21,18.0,12.9,8.0
2025-05-22,14.0,10.5,8.4
2025-05-23,14.5,9.4,6.0
2025-05-24,15.4,11.1,6.1
2025-05-25,19.1,14.8,12.0
2025-05-26,18.0,14.2,10.9
2025-05-27,17.1,13.8,12.0
2025-05-28,17.2,14.4,10.2
2025-05-29,17.5,12.9,8.7
2025-05-30,21.9,18.5,14.0
2025-05-31,24.3,18.4,11.5
2025-06-01,21.3,17.1,14.1
2025-06-02,19.0,14.0,10.9
2025-06-03,22.0,15.4,6.0
2025-06-04,19.0,15.5,13.2
2025-06-05,17.0,13.7,10.0
2025-06-06,19.2,14.7,13.2
2025-06-07,15.5,12.9,11.9
2025-06-08,14.7,11.8,10.2
2025-06-09,17.4,13.1,8.3
2025-06-10,16.3,14.0,11.9
2025-06-11,17.9,14.7,9.6
2025-06-12,22.5,18.2,9.1
2025-06-13,28.4,22.7,15.0
2025-06-14,31.0,24.4,17.9
2025-06-15,21.7,18.5,15.0
2025-06-16,21.5,17.2,12.3
2025-06-17,26.0,18.2,11.0
2025-06-18,26.0,19.5,13.2
2025-06-19,22.0,16.3,11.9
2025-06-20,22.4,16.0,6.0
2025-06-21,28.3,20.6,12.9
2025-06-22,31.0,21.9,17.9
2025-06-23,19.9,17.6,15.5
2025-06-24,20.4,17.0,14.0
2025-06-25,24.4,20.6,16.8
2025-06-26,22.7,18.8,16.0
2025-06-27,19.9,16.5,14.0
2025-06-28,23.7,20.9,15.9
2025-06-29,24.4,20.9,16.0
2025-06-30,25.0,18.9,10.0
2025-07-01,33.0,24.6,13.0
2025-07-02,35.0,25.2,19.4
2025-07-03,22.0,17.2,14.0
2025-07-04,23.0,17.2,9.0
2025-07-05,21.8,18.5,16.1
2025-07-06,21.9,17.3,14.7
2025-07-07,17.6,15.1,12.9
2025-07-08,18.0,15.3,11.0
2025-07-09,21.0,16.9,12.0
2025-07-10,22.0,16.6,11.2
2025-07-11,21.4,17.8,14.4
2025-07-12,22.8,19.2,13.7
2025-07-13,22.4,18.2,15.2
2025-07-14,26.0,18.7,12.0
2025-07-15,23.0,18.1,15.0
2025-07-16,19.0,15.6,14.0
2025-07-17,21.4,17.1,13.2
2025-07-18,22.4,18.2,16.7
2025-07-19,26.8,21.7,15.8
2025-07-20,26.2,21.5,18.1
2025-07-21,24.0,19.0,16.9
2025-07-22,20.7,17.2,14.9
2025-07-23,23.0,19.0,15.3
2025-07-24,23.0,18.8,14.0
2025-07-25,21.8,18.5,15.7
2025-07-26,22.5,18.5,12.7
2025-07-27,19.9,17.2,14.9
2025-07-28,20.0,16.1,13.0
2025-07-29,19.2,15.6,13.2
2025-07-30,19.2,15.1,11.0
2025-07-31,20.2,17.1,15.0
2025-08-01,18.8,16.0,13.2
2025-08-02,19.0,16.0,13.1
2025-08-03,21.2,17.0,13.3
2025-08-04,22.1,19.3,15.6
2025-08-05,20.0,15.6,13.5
2025-08-06,19.6,15.4,11.0
2025-08-07,24.0,17.8,12.0
2025-08-08,23.0,19.0,15.0
2025-08-09,24.1,18.2,14.7
2025-08-10,23.4,17.4,12.9
2025-08-11,24.4,18.2,10.0
2025-08-12,28.5,21.6,15.0
2025-08-13,32.0,23.6,13.0
2025-08-14,29.8,23.9,19.0
2025-08-15,26.8,21.9,17.0
2025-08-16,20.4,17.8,15.4
2025-08-17,20.5,15.1,14.4
2025-08-18,24.0,17.5,10.0
2025-08-19,26.0,17.9,11.0
2025-08-20,23.0,18.1,12.5
2025-08-21,21.0,15.6,12.0
2025-08-22,17.3,14.8,10.9
2025-08-23,18.1,14.4,11.0
2025-08-24,18.5,13.6,9.5
2025-08-25,22.0,15.2,8.0
2025-08-26,25.0,18.2,9.0
2025-08-27,23.3,20.1,15.0
2025-08-28,24.5,18.0,13.0
2025-08-29,23.2,17.2,10.0
2025-08-30,20.6,17.0,13.7
2025-08-31,22.6,18.6,15.3
2025-09-01,21.4,17.1,15.0
2025-09-02,21.0,16.9,14.0
2025-09-03,22.5,18.7,14.0
2025-09-04,22.0,18.9,16.0
2025-09-05,20.0,16.1,13.0
2025-09-06,20.9,14.7,9.7
2025-09-07,24.0,18.8,13.3
2025-09-08,18.0,15.9,14.0
2025-09-09,16.0,14.0,12.4
2025-09-10,18.6,12.8,8.0
2025-09-11,19.0,14.8,13.4
2025-09-12,17.9,13.0,11.0
2025-09-13,18.4,12.9,11.5
2025-09-14,17.6,14.1,10.1
2025-09-15,20.0,16.4,13.0
2025-09-16,16.0,13.8,12.2
2025-09-17,17.0,13.7,11.0
2025-09-18,19.9,17.7,15.6
2025-09-19,23.5,18.7,14.6
2025-09-20,24.7,19.2,16.1
2025-09-21,20.2,15.1,10.6
2025-09-22,16.0,10.2,7.0
2025-09-23,17.0,10.2,4.0
2025-09-24,16.0,10.1,5.0
2025-09-25,16.0,11.9,8.0
2025-09-26,16.4,12.2,9.0
2025-09-27,17.3,11.4,8.7
2025-09-28,19.1,14.1,9.2
2025-09-29,19.0,12.6,9.7
2025-09-30,17.0,11.4,8.0
2025-10-01,15.0,9.8,6.0
2025-10-02,16.0,9.2,4.0
2025-10-03,13.9,10.5,7.9
2025-10-04,15.3,11.1,9.1
2025-10-05,13.6,11.0,9.3
2025-10-06,14.7,12.3,10.0
2025-10-07,18.8,14.8,13.1
2025-10-08,16.4,13.7,11.8
2025-10-09,15.6,12.4,9.4
2025-10-12,15.7,13.2,11.1
2025-10-13,15.5,12.4,9.6
2025-10-14,16.0,12.4,9.9
2025-10-15,14.3,11.9,10.0
2025-10-16,15.0,11.8,9.7
2025-10-17,15.0,11.1,9.2
2025-10-18,10.8,6.9,2.9
2025-10-19,13.8,7.9,5.2
2025-10-20,16.6,12.7,8.8
2025-10-21,14.8,13.0,11.9
2025-10-22,15.0,11.9,9.8
2025-10-23,16.0,11.8,9.3
2025-10-24,11.9,9.6,8.6
2025-10-25,12.1,9.0,7.5
2025-10-26,11.9,7.8,5.6
2025-10-27,12.0,8.3,6.5
2025-10-28,12.0,9.6,6.1
2025-10-29,13.0,10.8,8.6
2025-10-30,12.0,9.5,6.6
2025-10-31,12.9,8.6,6.0
2025-11-01,13.9,11.4,9.7
2025-11-02,12.9,10.1,8.6
2025-11-03,12.2,9.4,5.8
2025-11-04,16.0,13.2,11.1
2025-11-05,17.0,12.5,9.7
2025-11-06,16.0,7.6,3.0
2025-11-07,14.3,8.7,5.7
2025-11-08,12.2,10.2,7.6
2025-11-09,13.3,9.5,6.1
2025-11-10,10.1,6.7,4.7
2025-11-11,12.0,9.7,7.7
2025-11-12,15.0,11.5,8.7
2025-11-13,15.0,12.5,10.0
2025-11-14,11.0,9.5,7.2
2025-11-15,7.1,6.2,6.1
2025-11-16,6.9,4.3,0.8
2025-11-17,6.8,3.2,2.5
2025-11-18,6.0,3.4,2.0
2025-11-19,5.0,3.7,1.6
2025-11-20,5.0,0.7,-2.0
2025-11-21,4.0,-0.7,-4.0
2025-11-22,2.7,0.6,-1.4
2025-11-23,3.2,0.7,-1.4
2025-11-24,6.0,4.9,0.9
2025-11-25,7.0,3.3,-0.3
2025-11-26,5.0,2.6,-0.4
2025-11-27,7.0,3.8,1.0
2025-11-28,9.5,7.7,7.2
2025-11-29,9.9,8.6,7.7
2025-11-30,10.0,6.8,4.8
2025-12-01,7.0,5.1,2.0
2025-12-02,7.6,6.2,5.0
2025-12-03,8.0,6.5,4.0
2025-12-04,7.0,4.9,2.1
2025-12-05,6.5,3.6,1.6
2025-12-06,9.0,6.1,4.0
2025-12-07,11.6,9.5,7.0
2025-12-08,13.0,11.7,9.0
2025-12-09,12.5,12.0,10.1
2025-12-10,13.0,11.9,8.9
2025-12-11,10.0,7.4,4.6
2025-12-12,9.1,5.4,2.0
2025-12-13,9.5,7.7,4.1
2025-12-14,8.0,6.7,4.0
2025-12-15,9.0,6.0,3.0
2025-12-16,12.0,7.2,6.0
2025-12-17,8.3,7.2,5.0
2025-12-18,12.0,9.3,5.9
2025-12-19,11.5,9.1,5.3
2025-12-20,6.2,3.9,1.6
2025-12-21,9.0,7.2,4.3
2025-12-22,6.1,5.8,3.3
2025-12-23,4.4,2.8,1.0
2025-12-24,2.3,0.1,-3.1
2025-12-25,-2.1,-4.5,-5.6
2025-12-26,0.3,-4.1,-5.7
2025-12-27,4.5,-0.3,-3.7
2025-12-28,2.5,-1.2,-2.1
2025-12-29,5.0,1.9,0.0
2025-12-30,5.0,0.4,-2.8
2025-12-31,5.6,2.3,-0.6
2026-01-01,4.2,2.7,1.5
2026-01-02,2.9,1.5,-0.1
2026-01-03,0.9,-0.2,-1.2
2026-01-04,1.2,-1.0,-2.7
2026-01-05,-1.0,-2.5,-3.8
2026-01-06,-1.3,-1.2,-7.9
2026-01-07,0.0,-1.2,-3.4
2026-01-08,2.0,1.0,-0.7
2026-01-09,0.8,-1.1,-3.5
2026-01-10,-3.5,-4.0,-6.6
2026-01-11,-2.5,-6.2,-11.7
2026-01-12,3.5,1.6,-1.9
2026-01-13,6.0,6.7,2.2
2026-01-14,7.0,4.5,0.2
2026-01-15,10.0,7.5,2.6
2026-01-16,11.0,9.4,6.4
2026-01-17,9.8,5.8,0.9
2026-01-18,4.0,0.4,-1.3
2026-01-19,4.0,-0.7,-3.0
2026-01-20,4.0,-0.7,-3.0
2026-01-21,4.0,0.5,-1.1
2026-01-22,0.0,-1.7,-3.0
2026-01-23,2.8,-1.5,-2.8
2026-01-24,-0.4,-2.2,-3.2
2026-01-25,1.3,-1.6,-3.4
2026-01-26,1.0,-0.6,-1.3
2026-01-27,0.9,-0.4,-1.2
2026-01-28,0.3,-0.7,-1.0
2026-01-29,0.0,-0.8,-1.3
2026-01-30,0.4,-1.4,-2.5
2026-01-31,1.5,0.3,-2.1
2026-02-01,2.4,-0.4,-1.0
2026-02-02,-1.0,-3.6,-6.1
2026-02-03,-2.7,-4.8,-6.0
2026-02-04,2.1,-2.7,-2.8
2026-02-05,-1.0,-3.0,-4.0
2026-02-06,2.1,-0.2,-3.0
2026-02-07,6.8,2.4,0.2
2026-02-08,4.3,1.3,0.5
2026-02-09,5.0,1.3,0.0
2026-02-10,7.7,1.9,-1.3
2026-02-11,7.1,5.1,1.1
2026-02-16,5.3,1.3,0.0
2026-02-17,6.0,3.1,-0.1
2026-02-18,0.7,-0.8,-1.6
2026-02-19,2.4,-0.5,-2.0
2026-02-20,5.4,1.8,-3.0
2026-02-21,11.2,8.3,5.1
2026-02-22,10.7,10.1,7.8
2026-02-23,10.2,8.5,6.4
2026-02-24,9.7,8.1,3.7
2026-03-01,12.7,8.4,3.7
2026-03-02,16.0,10.0,5.0
2026-03-03,16.0,7.9,1.0
2026-03-04,13.0,6.2,0.0
2026-03-05,17.0,9.0,2.0
2026-03-06,17.6,8.0,0.0
2026-03-07,16.4,8.3,3.9
2026-03-08,17.2,9.8,5.0
2026-03-09,17.0,9.0,0.0
2026-03-10,15.5,9.5,5.3
2026-03-11,9.9,8.2,5.4
